station,date,date_yyyy-mmm,daily_max_temperature,daily_mean_temperature,daily_min_temperature
SE1,2024-06-18,2024-Jun,32.3,30.2,27.9
SE1,2024-06-19,2024-Jun,33.1,30.3,27.2
SE1,2024-06-20,2024-Jun,32.4,29.8,26.3
SE1,2024-06-21,2024-Jun,33,30.6,28.1
SE1,2024-06-22,2024-Jun,33.1,30.6,29.1
SE1,2024-06-23,2024-Jun,32.1,30,27.5
SE1,2024-06-24,2024-Jun,32.6,30.1,28.6
SE1,2024-06-25,2024-Jun,32.5,29.6,25.9
SE1,2024-06-26,2024-Jun,32.5,30,27.3
SE1,2024-06-27,2024-Jun,32.8,30.2,27.4
SE1,2024-06-28,2024-Jun,32.7,30.6,28.7
SE1,2024-06-29,2024-Jun,32.2,29.3,26.8
SE1,2024-06-30,2024-Jun,32.1,30.2,27.4
SE1,2024-07-01,2024-Jul,32.8,30.5,28.4
SE1,2024-07-02,2024-Jul,32.4,30.6,28
SE1,2024-07-03,2024-Jul,32.7,30.6,28.6
SE1,2024-07-04,2024-Jul,33.2,30.4,26.3
SE1,2024-07-05,2024-Jul,33.1,30.7,28.3
SE1,2024-07-06,2024-Jul,32.7,30.6,27.9
SE1,2024-07-07,2024-Jul,33.5,30.7,28.5
SE1,2024-07-08,2024-Jul,34.3,31.4,28.9
SE1,2024-07-09,2024-Jul,35.2,31.3,28.9
SE1,2024-07-10,2024-Jul,34.4,30.5,26.9
SE1,2024-07-11,2024-Jul,33.8,30.6,28.6
SE1,2024-07-12,2024-Jul,33.3,30.1,27.2
SE1,2024-07-13,2024-Jul,33.7,30.9,29
SE1,2024-07-14,2024-Jul,33.7,30.3,27.3
SE1,2024-07-15,2024-Jul,33.1,30,27.7
SE1,2024-07-16,2024-Jul,31.7,29.3,25.7
SE1,2024-07-17,2024-Jul,32.6,29.8,25.5
SE1,2024-07-18,2024-Jul,31.9,30,28.1
SE1,2024-07-19,2024-Jul,31.2,30.2,28
SE1,2024-07-20,2024-Jul,32.4,30.6,28.8
SE1,2024-07-21,2024-Jul,32.4,30.3,28.6
SE1,2024-07-22,2024-Jul,32.9,30.5,29
SE1,2024-07-23,2024-Jul,35.2,31.3,28.6
SE1,2024-07-24,2024-Jul,33.6,30.9,29.1
SE1,2024-07-25,2024-Jul,34.2,31.4,29.8
SE1,2024-07-26,2024-Jul,30.4,29.7,28.8
SE1,2024-07-27,2024-Jul,30.1,28.4,26.6
SE1,2024-07-28,2024-Jul,27.9,26.9,25.9
SE1,2024-07-29,2024-Jul,30.1,27.7,26.2
SE1,2024-07-30,2024-Jul,30.9,27.6,25.9
SE1,2024-07-31,2024-Jul,30.3,28.1,26.2
SE1,2024-08-01,2024-Aug,32.6,30.2,28.9
SE1,2024-08-02,2024-Aug,32.4,30,28.2
SE1,2024-08-03,2024-Aug,34.6,31,28.5
SE1,2024-08-04,2024-Aug,35.2,31.3,28.3
SE1,2024-08-05,2024-Aug,36.4,31.8,28.7
SE1,2024-08-06,2024-Aug,33.8,29.9,27.7
SE1,2024-08-07,2024-Aug,35.8,31.2,27.5
SE1,2024-08-08,2024-Aug,34.8,31.2,29.1
SE1,2024-08-09,2024-Aug,34.1,31,29
SE1,2024-08-10,2024-Aug,33.7,30.9,29.2
SE1,2024-08-11,2024-Aug,34.8,30.9,29.3
SE1,2024-08-12,2024-Aug,32.3,29.2,25.4
SE1,2024-08-13,2024-Aug,34.6,29.9,27.3
SE1,2024-08-14,2024-Aug,32.6,29.1,27.5
SE1,2024-08-15,2024-Aug,30.6,27.4,26.3
SE1,2024-08-16,2024-Aug,30.1,27.6,26.3
SE1,2024-08-17,2024-Aug,28.5,26.7,25
SE1,2024-08-18,2024-Aug,30.5,28.3,26
SE1,2024-08-19,2024-Aug,30.3,28,26.5
SE1,2024-08-20,2024-Aug,28.8,27.4,25.6
SE1,2024-08-21,2024-Aug,28.5,26.9,25.4
SE1,2024-08-22,2024-Aug,33.1,28.2,25.4
SE1,2024-08-23,2024-Aug,33.4,29.6,27.5
SE1,2024-08-24,2024-Aug,32.6,29.7,27.8
SE1,2024-08-25,2024-Aug,34.9,30.4,27
SE1,2024-08-26,2024-Aug,34.5,30.4,26.9
SE1,2024-08-27,2024-Aug,35,31.3,28.5
SE1,2024-08-28,2024-Aug,36.6,31.1,27.9
SE1,2024-08-29,2024-Aug,32.3,29.5,27.5
SE1,2024-08-30,2024-Aug,32.3,30.1,28.4
SE1,2024-08-31,2024-Aug,32.3,29.5,27.4
SE1,2024-09-01,2024-Sep,32.9,29.9,27.8
SE1,2024-09-02,2024-Sep,33.9,30.5,28
SE1,2024-09-03,2024-Sep,33.2,29.9,25.3
SE1,2024-09-04,2024-Sep,34.8,30.2,25.9
SE1,2024-09-05,2024-Sep,33.4,30.3,25.5
SE1,2024-09-06,2024-Sep,28.9,27.6,26
SE1,2024-09-07,2024-Sep,30.6,29.2,27.5
SE1,2024-09-08,2024-Sep,30.2,28,27.1
SE1,2024-09-09,2024-Sep,30.1,27.8,25.3
SE1,2024-09-10,2024-Sep,32.9,29.5,26.7
SE1,2024-09-11,2024-Sep,32,29.8,27.9
SE1,2024-09-12,2024-Sep,34.3,30.4,27.9
SE1,2024-09-13,2024-Sep,34,30.1,27.8
SE1,2024-09-14,2024-Sep,32.4,29.5,27.4
SE1,2024-09-15,2024-Sep,32.6,29.5,27.4
SE1,2024-09-16,2024-Sep,30.2,28.6,25.5
SE1,2024-09-17,2024-Sep,35.3,30.8,25.1
SE1,2024-09-18,2024-Sep,32.8,30,26.8
SE1,2024-09-19,2024-Sep,32.6,30.1,28.6
SE1,2024-09-20,2024-Sep,33,29.5,26.9
SE1,2024-09-21,2024-Sep,29.8,27.9,25.8
SE1,2024-09-22,2024-Sep,31.9,27.3,24.5
SE1,2024-09-23,2024-Sep,28.5,25.9,23.5
SE1,2024-09-24,2024-Sep,28.8,26.8,25
SE1,2024-09-25,2024-Sep,32.2,28.6,26.4
SE1,2024-09-26,2024-Sep,33.3,30,26.8
SE1,2024-09-27,2024-Sep,33.9,30.5,28
SE1,2024-09-28,2024-Sep,32.1,29,26.8
SE1,2024-09-29,2024-Sep,32.5,29.7,26.5
SE1,2024-09-30,2024-Sep,34.7,31.1,27.9
SE1,2024-10-01,2024-Oct,34.6,31.3,27.6
SE1,2024-10-02,2024-Oct,30.6,27.5,25.6
SE1,2024-10-03,2024-Oct,29.2,26.3,23.3
SE1,2024-10-04,2024-Oct,30.7,27,24.5
SE1,2024-10-05,2024-Oct,31.8,28.2,25.5
SE1,2024-10-06,2024-Oct,32.7,28.9,26.5
SE1,2024-10-07,2024-Oct,33,29.2,27
SE1,2024-10-08,2024-Oct,31.8,28.3,26
SE1,2024-10-09,2024-Oct,28.1,26.3,24.5
SE1,2024-10-10,2024-Oct,31,27.2,24.4
SE1,2024-10-11,2024-Oct,27.5,25.1,22.8
SE1,2024-10-12,2024-Oct,29.3,27,25.6
SE1,2024-10-13,2024-Oct,29.6,27.3,25.7
SE1,2024-10-14,2024-Oct,30.2,27.5,25.9
SE1,2024-10-15,2024-Oct,30.7,27.9,26.4
SE1,2024-10-16,2024-Oct,30.1,27.9,27.1
SE1,2024-10-17,2024-Oct,29.1,27.6,26.9
SE1,2024-10-18,2024-Oct,30.5,27.9,26.6
SE1,2024-10-19,2024-Oct,32.3,28.6,25.8
SE1,2024-10-20,2024-Oct,29.1,27.8,27.1
SE1,2024-10-21,2024-Oct,31.6,27.4,25.9
SE1,2024-10-22,2024-Oct,33.2,28.7,25.6
SE1,2024-10-23,2024-Oct,29.3,25.9,23.1
SE1,2024-10-24,2024-Oct,29.1,25.2,21.8
SE1,2024-10-25,2024-Oct,30.4,26.5,23.2
SE1,2024-10-26,2024-Oct,29.4,26.8,24.8
SE1,2024-10-27,2024-Oct,29.7,27.3,25.7
SE1,2024-10-28,2024-Oct,28,25.9,24.5
SE1,2024-10-29,2024-Oct,27.8,25.4,22.9
SE1,2024-10-30,2024-Oct,30.7,26.5,24.1
SE1,2024-10-31,2024-Oct,32.1,27.5,23.8
SE1,2024-11-01,2024-Nov,31.5,27.1,23.5
SE1,2024-11-02,2024-Nov,28.9,25.2,22.4
SE1,2024-11-03,2024-Nov,28.8,25.7,24.2
SE1,2024-11-04,2024-Nov,28.7,25.9,24.6
SE1,2024-11-05,2024-Nov,29.9,26.4,23.4
SE1,2024-11-06,2024-Nov,28.2,24.8,22.7
SE1,2024-11-07,2024-Nov,27.4,24,21.9
SE1,2024-11-08,2024-Nov,28.7,24.7,20.6
SE1,2024-11-09,2024-Nov,28.2,25.2,23.3
SE1,2024-11-10,2024-Nov,27.1,25,23.4
SE1,2024-11-11,2024-Nov,26.2,24.8,23.6
SE1,2024-11-12,2024-Nov,31,26.1,23.3
SE1,2024-11-13,2024-Nov,27.4,25.2,22.9
SE1,2024-11-14,2024-Nov,25.5,24.6,23.7
SE1,2024-11-15,2024-Nov,25.1,24.1,23.5
SE1,2024-11-16,2024-Nov,28.4,25.4,23.3
SE1,2024-11-17,2024-Nov,27.9,24.4,22.7
SE1,2024-11-18,2024-Nov,26.6,24.3,22.9
SE1,2024-11-19,2024-Nov,22.9,20.2,18.5
SE1,2024-11-20,2024-Nov,19.3,18.4,17.6
SE1,2024-11-21,2024-Nov,22.3,19.5,17.9
SE1,2024-11-22,2024-Nov,24.8,20.6,18.8
SE1,2024-11-23,2024-Nov,23.8,20.9,19.1
SE1,2024-11-24,2024-Nov,23.8,21.6,19.3
SE1,2024-11-25,2024-Nov,24.1,22.5,21.1
SE1,2024-11-26,2024-Nov,25.5,21.4,18.5
SE1,2024-11-27,2024-Nov,23.8,19.7,16.4
SE1,2024-11-28,2024-Nov,23.5,19.7,17
SE1,2024-11-29,2024-Nov,22.9,19.2,16.4
SE1,2024-11-30,2024-Nov,22.9,19.4,16.4
SE1,2024-12-01,2024-Dec,23.4,20,17.1
SE1,2024-12-02,2024-Dec,25.2,21.4,18.5
SE1,2024-12-03,2024-Dec,26,22,19.6
SE1,2024-12-04,2024-Dec,24.6,22.4,21.4
SE1,2024-12-05,2024-Dec,24.3,21.4,20.1
SE1,2024-12-06,2024-Dec,25.6,21.6,19.8
SE1,2024-12-07,2024-Dec,25.8,21,17.9
SE1,2024-12-08,2024-Dec,22.2,18.4,15.1
SE1,2024-12-09,2024-Dec,20.7,18.5,16.8
SE1,2024-12-10,2024-Dec,23.1,20.8,19.2
SE1,2024-12-11,2024-Dec,26,22.1,19.6
SE1,2024-12-12,2024-Dec,22.7,19.8,17.4
SE1,2024-12-13,2024-Dec,22.4,18.7,14.9
SE1,2024-12-14,2024-Dec,18.8,15.9,14
SE1,2024-12-15,2024-Dec,18.2,15.2,12.8
SE1,2024-12-16,2024-Dec,20.5,16.8,14.4
SE1,2024-12-17,2024-Dec,22.5,18.3,15
SE1,2024-12-18,2024-Dec,22.8,19.1,16.2
SE1,2024-12-19,2024-Dec,19.9,15.8,12.7
SE1,2024-12-20,2024-Dec,19.3,15.3,10.8
SE1,2024-12-21,2024-Dec,22.4,17.5,13.3
SE1,2024-12-22,2024-Dec,19.4,15.9,13.4
SE1,2024-12-23,2024-Dec,18.1,16.3,14.5
SE1,2024-12-24,2024-Dec,19.3,17.6,15.5
SE1,2024-12-25,2024-Dec,21.5,18.8,16.5
SE1,2024-12-26,2024-Dec,23.6,20.3,18.4
SE1,2024-12-27,2024-Dec,21.7,19,18.1
SE1,2024-12-28,2024-Dec,20.5,17.2,14.7
SE1,2024-12-29,2024-Dec,17.4,15.3,13.4
SE1,2024-12-30,2024-Dec,22.7,17.9,13.9
SE1,2024-12-31,2024-Dec,24.6,20.7,18
SE1,2025-01-01,2025-Jan,18.8,17.5,16.5
SE1,2025-01-02,2025-Jan,21.1,18.6,16.8
SE1,2025-01-03,2025-Jan,22.2,19.3,17.1
SE1,2025-01-04,2025-Jan,19.4,17.5,15.7
SE1,2025-01-05,2025-Jan,22.2,18.9,17.2
SE1,2025-01-06,2025-Jan,22.2,18.4,15.7
SE1,2025-01-07,2025-Jan,18.7,17.2,15.7
SE1,2025-01-08,2025-Jan,20.2,17.5,16.6
SE1,2025-01-09,2025-Jan,20.1,17.6,15.6
SE1,2025-01-10,2025-Jan,17.6,15.2,12.8
SE1,2025-01-11,2025-Jan,18.2,14.3,11.1
SE1,2025-01-12,2025-Jan,18.9,14.8,11
SE1,2025-01-13,2025-Jan,18.7,16.3,13.7
SE1,2025-01-14,2025-Jan,20.2,17.9,16.2
SE1,2025-01-15,2025-Jan,23.3,19.5,16.8
SE1,2025-01-16,2025-Jan,19.4,16.4,14.1
SE1,2025-01-17,2025-Jan,18.1,15.4,13.1
SE1,2025-01-18,2025-Jan,18.7,16,14.1
SE1,2025-01-19,2025-Jan,21.1,17.2,14.2
SE1,2025-01-20,2025-Jan,20.8,17.7,15.5
SE1,2025-01-21,2025-Jan,19.3,17.4,16
SE1,2025-01-22,2025-Jan,21,18.5,17
SE1,2025-01-23,2025-Jan,21.7,18.5,17.5
SE1,2025-01-24,2025-Jan,19.9,18.3,16.7
SE1,2025-01-25,2025-Jan,19.6,17.6,16.6
SE1,2025-01-26,2025-Jan,17.3,15.2,12.2
SE1,2025-01-27,2025-Jan,17.9,14.3,10.7
SE1,2025-01-28,2025-Jan,18.1,14.9,11.9
SE1,2025-01-29,2025-Jan,17.5,15.6,14.2
SE1,2025-01-30,2025-Jan,17.8,16,14.5
SE1,2025-01-31,2025-Jan,19.7,17.8,16
SE1,2025-02-01,2025-Feb,21.4,18.8,16.7
SE1,2025-02-02,2025-Feb,19.8,17.9,17
SE1,2025-02-03,2025-Feb,17.8,15.8,13
SE1,2025-02-04,2025-Feb,17.6,14.4,12.2
SE1,2025-02-05,2025-Feb,17.2,15.4,13.4
SE1,2025-02-06,2025-Feb,19.1,17.2,15.9
SE1,2025-02-07,2025-Feb,17.3,15.3,12.5
SE1,2025-02-08,2025-Feb,17.5,14.1,11.4
SE1,2025-02-09,2025-Feb,15.5,14,11.8
SE1,2025-02-10,2025-Feb,17.6,15.5,12.4
SE1,2025-02-11,2025-Feb,19.9,17.5,15
SE1,2025-02-12,2025-Feb,20,18.3,16.9
SE1,2025-02-13,2025-Feb,19.7,18,16.8
SE1,2025-02-14,2025-Feb,17,16.2,15.2
SE1,2025-02-15,2025-Feb,19.9,17.8,16.6
SE1,2025-02-16,2025-Feb,25.9,20.3,17.1
SE1,2025-02-17,2025-Feb,20.5,18.4,17.1
SE1,2025-02-18,2025-Feb,19,17.4,16.4
SE1,2025-02-19,2025-Feb,18,16.8,15.9
SE1,2025-02-20,2025-Feb,18.6,17.4,16.2
SE1,2025-02-21,2025-Feb,18.4,16.8,16.1
SE1,2025-02-22,2025-Feb,17.6,16.3,15.5
SE1,2025-02-23,2025-Feb,19.4,16.7,15.3
SE1,2025-02-24,2025-Feb,17.6,15.1,13.1
SE1,2025-02-25,2025-Feb,20.2,17,14.3
SE1,2025-02-26,2025-Feb,19.8,17.5,16.5
SE1,2025-02-27,2025-Feb,20.4,17.9,16
SE1,2025-02-28,2025-Feb,23.2,20.3,17.8
SEK,2023-01-01,2023-Jan,18,14.8,11.2
SEK,2023-01-02,2023-Jan,21.1,17.4,15.1
SEK,2023-01-03,2023-Jan,18.9,15.9,13.5
SEK,2023-01-04,2023-Jan,20.4,16.6,14.3
SEK,2023-01-05,2023-Jan,23.8,18.3,14.6
SEK,2023-01-06,2023-Jan,25.1,18.5,13.9
SEK,2023-01-07,2023-Jan,23.1,18.3,14.3
SEK,2023-01-08,2023-Jan,20.8,18.8,16.6
SEK,2023-01-09,2023-Jan,22.2,19.4,17
SEK,2023-01-10,2023-Jan,18.6,17.3,16.5
SEK,2023-01-11,2023-Jan,20.6,18.4,16.8
SEK,2023-01-12,2023-Jan,24,20.3,18.1
SEK,2023-01-13,2023-Jan,24,22.2,20.5
SEK,2023-01-14,2023-Jan,27.7,22.8,18.8
SEK,2023-01-15,2023-Jan,19.7,16.5,11.2
SEK,2023-01-16,2023-Jan,11.3,10.5,9.5
SEK,2023-01-17,2023-Jan,13.9,11.1,8.4
SEK,2023-01-18,2023-Jan,19,12.7,9.2
SEK,2023-01-19,2023-Jan,21.4,13.9,7.4
SEK,2023-01-20,2023-Jan,21.2,16.1,13.7
SEK,2023-01-21,2023-Jan,21.7,17,14.3
SEK,2023-01-22,2023-Jan,26.3,19.3,14.8
SEK,2023-01-23,2023-Jan,25.3,18.6,12.9
SEK,2023-01-24,2023-Jan,19.1,14.5,10.7
SEK,2023-01-25,2023-Jan,16.4,11.8,8.5
SEK,2023-01-26,2023-Jan,20.5,15.1,8.7
SEK,2023-01-27,2023-Jan,17.9,14.6,11.8
SEK,2023-01-28,2023-Jan,16.5,11.6,6.6
SEK,2023-01-29,2023-Jan,18.4,10.6,5.1
SEK,2023-01-30,2023-Jan,21.8,12.4,4.6
SEK,2023-01-31,2023-Jan,23.2,16.8,10
SEK,2023-02-01,2023-Feb,26,19.3,13.9
SEK,2023-02-02,2023-Feb,23.8,18.8,13.9
SEK,2023-02-03,2023-Feb,24.5,18.9,16.3
SEK,2023-02-04,2023-Feb,20.1,18,16.8
SEK,2023-02-05,2023-Feb,20.1,18.5,17.2
SEK,2023-02-06,2023-Feb,24.4,19.8,17.3
SEK,2023-02-07,2023-Feb,26.5,21.4,18.7
SEK,2023-02-08,2023-Feb,21.5,19.2,17.3
SEK,2023-02-09,2023-Feb,25.8,20.9,18.2
SEK,2023-02-10,2023-Feb,26.7,21.3,17.4
SEK,2023-02-11,2023-Feb,25.7,21.1,18.6
SEK,2023-02-12,2023-Feb,26.4,22.5,19.5
SEK,2023-02-13,2023-Feb,29.3,23.8,20.1
SEK,2023-02-14,2023-Feb,20.3,17.3,15.3
SEK,2023-02-15,2023-Feb,20.9,15.4,11.2
SEK,2023-02-16,2023-Feb,20.6,16.6,12.9
SEK,2023-02-17,2023-Feb,25.8,18.8,14.4
SEK,2023-02-18,2023-Feb,26.5,20.4,14.3
SEK,2023-02-19,2023-Feb,29.6,22.6,18
SEK,2023-02-20,2023-Feb,25.3,20,17.5
SEK,2023-02-21,2023-Feb,21.8,17.5,14.3
SEK,2023-02-22,2023-Feb,23.3,17,13
SEK,2023-02-23,2023-Feb,24.7,18,12.7
SEK,2023-02-24,2023-Feb,26.5,19.6,13.2
SEK,2023-02-25,2023-Feb,20.2,16.1,13
SEK,2023-02-26,2023-Feb,22.1,16.5,13.3
SEK,2023-02-27,2023-Feb,22.9,16.2,10.7
SEK,2023-02-28,2023-Feb,24.2,17.7,12.7
SEK,2023-03-01,2023-Mar,26.8,18.3,11.3
SEK,2023-03-02,2023-Mar,26,19.5,14.7
SEK,2023-03-03,2023-Mar,25.1,18.9,14.3
SEK,2023-03-04,2023-Mar,26.2,19.4,16
SEK,2023-03-05,2023-Mar,25.4,19.5,12.6
SEK,2023-03-06,2023-Mar,25.3,20,14.3
SEK,2023-03-07,2023-Mar,26.1,19.7,13.7
SEK,2023-03-08,2023-Mar,26.6,19.6,14
SEK,2023-03-09,2023-Mar,29.3,21.5,15.8
SEK,2023-03-10,2023-Mar,27.9,22,16.8
SEK,2023-03-11,2023-Mar,27.1,21.4,16.2
SEK,2023-03-12,2023-Mar,27.1,21.8,16.7
SEK,2023-03-13,2023-Mar,23.3,20.1,17.4
SEK,2023-03-14,2023-Mar,22.8,19.3,16
SEK,2023-03-15,2023-Mar,26.3,19.8,14.7
SEK,2023-03-16,2023-Mar,27.6,20.9,15.5
SEK,2023-03-17,2023-Mar,28,22.5,19.1
SEK,2023-03-18,2023-Mar,28.5,22,16.8
SEK,2023-03-19,2023-Mar,24.6,21.3,19.9
SEK,2023-03-20,2023-Mar,26.9,23.3,20.5
SEK,2023-03-21,2023-Mar,25.3,23.9,22.1
SEK,2023-03-22,2023-Mar,25.7,24.7,23.9
SEK,2023-03-23,2023-Mar,28.2,25.3,23.9
SEK,2023-03-24,2023-Mar,29.4,26,22.7
SEK,2023-03-25,2023-Mar,27.5,23.5,20.5
SEK,2023-03-26,2023-Mar,21.1,19.6,17.6
SEK,2023-03-27,2023-Mar,19.2,17.7,15.7
SEK,2023-03-28,2023-Mar,19.6,17.8,15.2
SEK,2023-03-29,2023-Mar,24,20.5,18.6
SEK,2023-03-30,2023-Mar,22.2,21,19.3
SEK,2023-03-31,2023-Mar,23.5,21.1,19.9
SEK,2023-04-01,2023-Apr,24.7,21.3,19.8
SEK,2023-04-02,2023-Apr,23.6,21.6,20.6
SEK,2023-04-03,2023-Apr,22.5,21.6,21
SEK,2023-04-04,2023-Apr,26.6,24.6,21.6
SEK,2023-04-05,2023-Apr,25.7,24.9,24
SEK,2023-04-06,2023-Apr,28.4,25.1,20.7
SEK,2023-04-07,2023-Apr,25.2,21.3,18.2
SEK,2023-04-08,2023-Apr,22,20.1,17.7
SEK,2023-04-09,2023-Apr,23.1,19.6,17.7
SEK,2023-04-10,2023-Apr,25.6,22.2,18.7
SEK,2023-04-11,2023-Apr,29.1,24.8,21.8
SEK,2023-04-12,2023-Apr,29.7,24.8,19.7
SEK,2023-04-13,2023-Apr,28,24.3,21.8
SEK,2023-04-14,2023-Apr,29.2,25,21.6
SEK,2023-04-15,2023-Apr,31.8,26.5,22
SEK,2023-04-16,2023-Apr,33.5,26.5,20.5
SEK,2023-04-17,2023-Apr,30.3,25.4,20.6
SEK,2023-04-18,2023-Apr,30,26.4,23.2
SEK,2023-04-19,2023-Apr,27.4,25.3,22.1
SEK,2023-04-20,2023-Apr,27.2,24.7,23.2
SEK,2023-04-21,2023-Apr,26.7,24.5,23.2
SEK,2023-04-22,2023-Apr,25.9,23.6,22.7
SEK,2023-04-23,2023-Apr,28.7,24.7,23.1
SEK,2023-04-24,2023-Apr,26.8,24.1,21.5
SEK,2023-04-25,2023-Apr,23.1,21.3,18.9
SEK,2023-04-26,2023-Apr,25.1,21.4,18.1
SEK,2023-04-27,2023-Apr,26,23.1,21.4
SEK,2023-04-28,2023-Apr,31.1,25.4,22
SEK,2023-04-29,2023-Apr,29.3,24.9,22.5
SEK,2023-04-30,2023-Apr,28.8,24.3,20.8
SEK,2023-05-01,2023-May,27.4,24.4,22.5
SEK,2023-05-02,2023-May,27.7,24.6,22.3
SEK,2023-05-03,2023-May,31,26.4,23.3
SEK,2023-05-04,2023-May,32.7,28.2,25.2
SEK,2023-05-05,2023-May,31.3,27.6,24
SEK,2023-05-06,2023-May,31.2,28.2,27.1
SEK,2023-05-07,2023-May,30.3,25.7,22.6
SEK,2023-05-08,2023-May,23.6,22.1,20.4
SEK,2023-05-09,2023-May,26.7,23.5,22
SEK,2023-05-10,2023-May,26.3,23.5,21.3
SEK,2023-05-11,2023-May,25.7,23.6,21.2
SEK,2023-05-12,2023-May,25.3,23.3,21.4
SEK,2023-05-13,2023-May,24.8,21.9,20.5
SEK,2023-05-14,2023-May,21.8,20.8,19.4
SEK,2023-05-15,2023-May,28.6,24.1,20.9
SEK,2023-05-16,2023-May,30.2,25.6,20.7
SEK,2023-05-17,2023-May,30.6,27.4,24.5
SEK,2023-05-18,2023-May,33.8,29.4,25.7
SEK,2023-05-19,2023-May,33.2,29.2,25.7
SEK,2023-05-20,2023-May,33.5,29.7,26.2
SEK,2023-05-21,2023-May,32.6,29.7,28
SEK,2023-05-22,2023-May,33.1,29.8,26.9
SEK,2023-05-23,2023-May,29.8,26.2,23.1
SEK,2023-05-24,2023-May,30.9,25.7,23.8
SEK,2023-05-25,2023-May,28.3,25.5,23.9
SEK,2023-05-26,2023-May,32.7,29.5,27.2
SEK,2023-05-27,2023-May,32.2,28.5,25.4
SEK,2023-05-28,2023-May,33.1,28.7,25.5
SEK,2023-05-29,2023-May,34.5,28.5,23
SEK,2023-05-30,2023-May,,,
SEK,2023-05-31,2023-May,,,
SEK,2023-06-01,2023-Jun,,,
SEK,2023-06-02,2023-Jun,,,
SEK,2023-06-03,2023-Jun,,,
SEK,2023-06-04,2023-Jun,,,
SEK,2023-06-05,2023-Jun,,,
SEK,2023-06-06,2023-Jun,,,
SEK,2023-06-07,2023-Jun,,,
SEK,2023-06-08,2023-Jun,,,
SEK,2023-06-09,2023-Jun,,,
SEK,2023-06-10,2023-Jun,,,
SEK,2023-06-11,2023-Jun,,,
SEK,2023-06-12,2023-Jun,,,
SEK,2023-06-13,2023-Jun,,,
SEK,2023-06-14,2023-Jun,,,
SEK,2023-06-15,2023-Jun,,,
SEK,2023-06-16,2023-Jun,,,
SEK,2023-06-17,2023-Jun,,,
SEK,2023-06-18,2023-Jun,,,
SEK,2023-06-19,2023-Jun,,,
SEK,2023-06-20,2023-Jun,,,
SEK,2023-06-21,2023-Jun,,,
SEK,2023-06-22,2023-Jun,,,
SEK,2023-06-23,2023-Jun,,,
SEK,2023-06-24,2023-Jun,,,
SEK,2023-06-25,2023-Jun,,,
SEK,2023-06-26,2023-Jun,,,
SEK,2023-06-27,2023-Jun,,,
SEK,2023-06-28,2023-Jun,,,
SEK,2023-06-29,2023-Jun,,,
SEK,2023-06-30,2023-Jun,,,
SEK,2023-07-01,2023-Jul,,,
SEK,2023-07-02,2023-Jul,,,
SEK,2023-07-03,2023-Jul,,,
SEK,2023-07-04,2023-Jul,,,
SEK,2023-07-05,2023-Jul,,,
SEK,2023-07-06,2023-Jul,,,
SEK,2023-07-07,2023-Jul,,,
SEK,2023-07-08,2023-Jul,,,
SEK,2023-07-09,2023-Jul,,,
SEK,2023-07-10,2023-Jul,,,
SEK,2023-07-11,2023-Jul,,,
SEK,2023-07-12,2023-Jul,,,
SEK,2023-07-13,2023-Jul,,,
SEK,2023-07-14,2023-Jul,,,
SEK,2023-07-15,2023-Jul,,,
SEK,2023-07-16,2023-Jul,,,
SEK,2023-07-17,2023-Jul,,,
SEK,2023-07-18,2023-Jul,,,
SEK,2023-07-19,2023-Jul,,,
SEK,2023-07-20,2023-Jul,,,
SEK,2023-07-21,2023-Jul,,,
SEK,2023-07-22,2023-Jul,,,
SEK,2023-07-23,2023-Jul,,,
SEK,2023-07-24,2023-Jul,,,
SEK,2023-07-25,2023-Jul,35.7,31.9,28
SEK,2023-07-26,2023-Jul,36.7,31.7,27.4
SEK,2023-07-27,2023-Jul,36.6,31.2,27.1
SEK,2023-07-28,2023-Jul,36.5,31.2,26.8
SEK,2023-07-29,2023-Jul,31.4,28.6,25.4
SEK,2023-07-30,2023-Jul,31.5,28.3,26.3
SEK,2023-07-31,2023-Jul,33,28.7,25.9
SEK,2023-08-01,2023-Aug,33,28.3,25.5
SEK,2023-08-02,2023-Aug,34.6,29.4,24.9
SEK,2023-08-03,2023-Aug,35.8,30,24.7
SEK,2023-08-04,2023-Aug,35,30.4,27.2
SEK,2023-08-05,2023-Aug,34.3,30.2,26.5
SEK,2023-08-06,2023-Aug,35.5,30.5,27.7
SEK,2023-08-07,2023-Aug,34.1,29.3,27.2
SEK,2023-08-08,2023-Aug,35.3,29.6,26.9
SEK,2023-08-09,2023-Aug,35.2,30.1,26.4
SEK,2023-08-10,2023-Aug,32,27.9,25.5
SEK,2023-08-11,2023-Aug,31.9,28,26.3
SEK,2023-08-12,2023-Aug,34.4,28.6,25.7
SEK,2023-08-13,2023-Aug,32.1,28.3,26.1
SEK,2023-08-14,2023-Aug,32.4,28.8,26.2
SEK,2023-08-15,2023-Aug,34.7,29.9,27.5
SEK,2023-08-16,2023-Aug,35.6,30.5,27
SEK,2023-08-17,2023-Aug,33.8,29.5,27.5
SEK,2023-08-18,2023-Aug,32.1,28.5,25.4
SEK,2023-08-19,2023-Aug,32.8,28.2,25.7
SEK,2023-08-20,2023-Aug,32.6,29.1,26.8
SEK,2023-08-21,2023-Aug,33.7,29,26
SEK,2023-08-22,2023-Aug,34.7,29.7,26.3
SEK,2023-08-23,2023-Aug,35.6,30.2,27
